"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" Harry remains at his house ,  Privet , living with his Muggle aunt , uncle and cousin and severely cut off from the rest of the wizarding world . The neighbourhood is suffering from an exhausting heat wave and due to this , Harry spends the majority of his summer out of the house , going on walks and trying to avoid his aunt and uncle as much as possible because the paranoid pair wo n't stop badgering him over his interest in the news . He is constantly rummaging through bins for old newspapers , searching for front-page news about the return of Tom in the Daily Prophet .",-0.6,3," 1 2 3",0.105263157894737,0.105263157894737,0.105263157894737,0.157894736842105,0.0526315789473684,0.157894736842105,0,0.315789473684211,0.66357,-1.05274,0.27238
" However , nothing unusual is reported , so Harry assumes that the Minister for Magic , Cornelius is still as oblivious and in denial of Tom 's return as he was before . After running into his cousin , Dudley and his street gang on a walk , Harry confronts Dudley after his gang leaves which turns into an argument , where Dudley mocks Harry about Cedric 's death , having heard Harry use that name in his sleep . Harry immediately denies it and when Harry takes out his wand and pretends to curse Dudley with it ; a cold chill comes onto the duo and Harry and Dudley are then attacked by Dementors .",-2.7,3," 4 5 6",0.35,0.1,0.1,0.15,0,0.25,0.05,0,-0.01962,-0.67551,0.25833
" Harry attempts the Patronus Charm three times and is successful on the last try , and is surprised to find Arabella , his old , cat-loving neighbour , storming up the road towards the two teenagers .",1.5,1," 7",0.222222222222222,0.111111111111111,0,0,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.995,-0.84063,0.55594
" He tries to hide his wand , but she tells him to keep it out in case more of them show up .",0,1," 8",0,0,0,0.5,0,0.25,0,0.25,0.45714,-1.22071,0.47214
" She is furious about Mundungus , who was supposed to be watching Harry and Apparition from the front of  Privet only moments earlier .",-1,1," 9",0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.35625,-0.99687,0.31188
" While angry over the situation , Arabella explains to a surprised Harry she is actually a Squib . The two take a Demented Dudley back to Privet , where Arabella mentions she was sent by Albus to watch over Harry and also kept his visits to her house boring so Marjorie-Petunia-Vernon-Dudley would not send Harry elsewhere if he were happy . After Mundungus shows up , Arabella scolds him for his foolish actions before sending him to inform Albus of this situation so he can act quickly . Just before they part , Harry learns that Albus has been keeping him under observation in order to protect him after what had happened with Tom last month . When Petunia and Vernon notice Dudley in his sickly state they fawn over him and Harry attempts to slip away , but Dudley speaks and assumes that Harry attacked him with some sort of spell since Muggles can not see Dementors . Before Harry can explain himself , the Ministry of Magic sends Harry a letter telling him that he 's been expelled from Hogwarts for underage magic . Before Harry attempts to run away before Ministry officials would come by to destroy his wand , another letter from Arthur arrives telling Harry that Albus is trying to sort this out and to stay put in his house , not surrender his wand , and not to perform any more magic .",-0.728571428571429,7," 10 11 12 13 14 15 16",0.205882352941176,0.117647058823529,0.0588235294117647,0.0882352941176471,0.0882352941176471,0.235294117647059,0.0588235294117647,0.147058823529412,0.55006,-0.97063,0.48057
" As Harry is explaining that Dementor are responsible , Petunia surprisingly shows she has some knowledge of Dementor . A second letter from the Ministry arrives stating that Albus has convinced them to set up a hearing on  August to decide whether or not to break Harry 's wand and Harry is being placed on suspension instead of being expelled . After Harry explains to Marjorie-Petunia-Vernon-Dudley about the Dementor 's abilities , Vernon blames Harry and is ready to throw Harry out , as he has always yearned to do so since receiving Harry , when Petunia receives a Howler . Before she has an opportunity to open the letter , it bursts into flames and a menacing voice says , `` Remember my last , Petunia '' . Petunia then immediately convinces her husband to let Harry remain at Privet and tells Harry that he needs to stay in his room .",0.34,5," 17 18 19 20 21",0.185185185185185,0.259259259259259,0,0.111111111111111,0.0740740740740741,0.148148148148148,0.111111111111111,0.111111111111111,0.84439,-1.07982,0.78825
" Harry has no idea of what 's going on .",0,1," 22",0.5,0,0,0,0,0.5,0,0,1.3525,-0.8825,0.665
" Harry immediately writes letters to Sirius , Hermione , and Ronald . After four days of being locked in his room , while dealing with his anger from the lack of response , uncle Vernon , Petunia , and Dudley leave to attend an award ceremony for the best kept suburban lawn in England -LRB- which was a hoax set up by Nymphadora to lure Marjorie-Petunia-Vernon-Dudley away from Marjorie-Petunia-Vernon-Dudley 's house -RRB- and a number of witches and wizards -LRB- auto denominated the `` Advance '' -RRB- come to rescue Harry from Marjorie-Petunia-Vernon-Dudley 's home .",-0.175,2," 23 24",0.153846153846154,0.153846153846154,0.0384615384615385,0.0384615384615385,0.153846153846154,0.153846153846154,0.230769230769231,0.0769230769230769,0.66621,-1.08758,0.69682
" Marjorie-Petunia-Vernon-Dudley are members of the Order of the Phoenix , an elite group whose members fight Tom and the Death .",-0.75,1," 25",0.181818181818182,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0475,-0.63562,0.53687
" Among Marjorie-Petunia-Vernon-Dudley were the real Mad-Eye Moody and Remus , along with some newcomers such as Nymphadora and Kingsley . Remus reveals that Marjorie-Petunia-Vernon-Dudley 's destination is a hidden place that is much safer than the Burrow .",-0.375,2," 26 27",0.166666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0.25,0.0833333333333333,0.0833333333333333,0.879,-0.986,0.602
" Remus leaves a note for Marjorie-Petunia-Vernon-Dudley , then the entire group begins a long flight on broomsticks .",0,1," 28",0,1,0,0,0,0,0,0,0.57071,-1.47143,0.33929
" After flying through the cold night , they land at their destination and Moody gives Harry a piece of parchment that mentions their headquarters ,  Grimmauld Place .",-1.15,1," 29",0.2,0.1,0,0.2,0.1,0.3,0.1,0,0.70167,-1.17583,0.51667
" They bring Harry to their headquarters ,  Grimmauld Place -LRB- London -RRB- .",0,1," 30",0.5,0,0,0,0,0.5,0,0,0.49667,-1.05,1.04667
" The Weasley , Hermione , and Harry 's godfather Sirius are there .",0,1," 31",0.5,0,0,0,0,0.5,0,0,1.21,-1.87,0.14
" While the Order of the Phoenix are having a meeting , Mrs takes Harry to the room where Ronald and Hermione are before heading back .",0,1," 32",0.5,0,0,0,0,0.5,0,0,0.51444,-1.43,0.53222
" Harry converses with Hermione and Ronald and learns to his ire that Albus was the reason he had no contact from his friends all summer , though Ronald and Hermione were uncomfortable with this knowing how Harry would feel . They comfort Harry by explaining that they have n't been let in on everything that has been going on either since they are too young and have mostly been working on cleaning up the house as no one has lived there for years .",1.175,2," 33 34",0.272727272727273,0.181818181818182,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,1.16812,-1.21125,0.85187
" Fred and George then appear magically through Apparition , revealing to Harry they passed their test , followed by Ginevra walking into the room and tells the twins it is now pointless for them to spy on the meetings anymore .",-0.75,1," 35",0.2,0,0,0.2,0,0.4,0.2,0,0.21643,-1.06286,-0.09
" The Weasley children reveal that -- besides Severus who has joined the Order -- William and Charles have also joined . Also that William has moved back to England to be closer to Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley and has been teaching the former Triwizard champion Fleur who has also been working at Gringotts in order to improve her English , while Charles has been given the task of recruiting foreign wizards to their cause .",0.8,2," 36 37",0,0.285714285714286,0,0,0.285714285714286,0,0.142857142857143,0.285714285714286,0.92643,-1.12429,0.64625
" As for Percy , the Weasley children sadly reveal he has deserted Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley 's after he and Arthur had a fight over Percy 's recent promotion to Cornelius 's Junior Assistant .",-1.6,1," 38",0.25,0,0.125,0.25,0,0.25,0.125,0,0.705,-0.58,0.7265
" Having denied his father 's claims that Fudge is using him , with his unwavering loyalty to the Ministry , Percy has moved away , breaking off contact in the process , even after a depressed Molly tried to straighten things out .",-0.1,1," 39",0.111111111111111,0,0,0.111111111111111,0.111111111111111,0.222222222222222,0,0.444444444444444,0.50079,-1.01132,0.33895
" Harry also learns that the Ministry has been using the Daily Prophet to build on what Rita started and is portraying Harry as some `` attention-seeking liar '' .",-0.3,1," 40",0.125,0.25,0.125,0,0.125,0.125,0,0.25,0.57417,-0.97083,0.51083
" Hermione also reveals there have been no articles on the Dementor attack or Harry 's hearing , since the Ministry is likely waiting until the hearing is over before reporting on the likelihood of Harry being expelled .",-1.35,1," 41",0.285714285714286,0,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,0.35071,-1.10857,0.28143
" After being called down for dinner , Nymphadora accidentally trips on an umbrella stand , which causes too much noise , and the portrait of a woman responds with strong cursing .",-0.5,1," 42",0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0.91917,-1.08667,0.91833
" While helping on closing the curtains , Sirius shows up and reveals the woman in the portrait is his mother . Sirius explains to Harry that Number  , Grimmauld Place is the Black family 's ancestral home and that he inherited it upon his mother 's death . While they are setting up for dinner , Sirius reveals that compared to Harry , he has been confined in the house for a month since he is still a wanted criminal and that Tom and the Death would know he is an Animagus by now due to Wormtail informing them , which makes him almost useless to the Order .",-0.883333333333333,3," 43 44 45",0.181818181818182,0.121212121212121,0.121212121212121,0.121212121212121,0.0606060606060606,0.242424242424242,0.0606060606060606,0.0909090909090909,0.68756,-1.12963,0.66366
" Fred and George almost stab Sirius ' hand when they send a cauldron of stew , an iron flagon of butterbeer and a breadboard with a knife to the table and the knife slips off , which infuriates their parents , as they have been using their magic irresponsibly ever since they came of age .",-2.65,1," 46",0.2,0,0,0.2,0,0.2,0.2,0.2,0.17722,-0.82472,0.15361
" They then have dinner , and numerous conversations go around , with William mentioning to his father and Lupin that the goblins wo n't join their side due to what happened with Ludovic , and Mundungus mentioning his business dealings before Molly asks him to stop .",0.45,1," 47",0,0,0,0,0,0,0,1,0.56118,-1.41,0.44941
" After dinner , Sirius tries to tell Harry about the latest events and about their plans but Molly keeps saying that Harry is too young and that Albus told them not to tell Harry `` more than he needs to know '' . After the two argue about it , Molly reluctantly allows Harry and everyone else but Ginevra to stay and listen .",0,2," 48 49",0.375,0.125,0,0,0.125,0.25,0.125,0,0.89333,-1.08167,0.54556
" Harry learns that Tom is keeping a low profile and is building an army .",0.1,1," 50",0.5,0,0,0,0,0.5,0,0,0.855,-1.52875,0.41125
" Though Harry managed to escape during Tom 's rebirth , allowing Albus to reactivate the Order of the Phoenix , it is difficult for them to convince as many people what has happened because of the Ministry and Cornelius 's position , since Cornelius believes that Albus is after Cornelius 's job ; Cornelius 's fears make it easier for Cornelius to believe that , rather than admit Tom is back , which would end the last fourteen years of peace .",0.9,1," 51",0.0833333333333333,0.25,0,0.166666666666667,0.166666666666667,0.0833333333333333,0,0.25,0.67464,-1.24054,0.53321
" Another reason the Order is having trouble with finding allies is the issue of their credibility .",1.35,1," 52",0,0,0,0,0,0,0,1,0.58333,-1.15444,0.66556
" Sirius is a wanted murderer , Remus is a werewolf , and the members that work for the Ministry would lose their jobs since Cornelius is willing to sack anyone just for disagreeing with Cornelius . Fudge has also been trying to discredit Albus 's reputation to prevent Cornelius from spreading the information and is having the Daily Prophet cover up any news related to this . Sirius attempts to mention that Tom is trying to retrieve a `` weapon ... something Cornelius did n't have last time '' , before Molly and Remus ask Cornelius to stop and they then send the kids off to bed .",-0.366666666666667,3," 53 54 55",0.15,0.15,0.1,0.15,0.05,0.15,0.05,0.2,0.50875,-1.02227,0.48511
" After Harry and Ronald head into their room , Fred and George apparate inside where the four briefly discuss their speculation on what Tom might be seeking before their mother 's footsteps convince the twins they have to get back to their own room .",0.25,1," 56",0.1,0.2,0,0.1,0.1,0.3,0,0.2,0.77214,-1.27786,0.62071
" The next day while helping with the cleaning of the house with Mrs and the other children , Harry talks in secret with Fred and George and learns their joke shop plans are booming thanks to the money he gave them though they have n't got premises yet and their mother remains unaware of it due to the fact she had cancelled their subscription to the Daily Prophet out of disgust .",0.95,1," 57",0.130434782608696,0.173913043478261,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0434782608695652,0.260869565217391,0.95783,-0.7805,0.69183
" While Molly is busy arguing with Mundungus in another room , Harry meets Kreacher , the domestic-elf of the House of Black .",-0.25,1," 58",0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0.57429,-0.83571,0.41714
" He is always cursing and muttering bad words , on occasion calling Hermione a mudblood and then insulting Sirius for betraying his mother 's trust after Sirius arrives before Kreacher heads to another room .",-2.5,1," 59",0.25,0.0625,0.1875,0.125,0.0625,0.1875,0,0.125,0.32846,-0.70462,0.47769
" Harry notices an old tapestry , that Sirius sarcastically explains is the family tree of the `` Noble and Most Ancient House of Black '' .",0.55,1," 60",0.2,0.1,0.1,0,0.1,0.2,0.1,0.2,1.2,-1.35182,0.61
" Sirius reveals that he was disowned by Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley at the age of sixteen and lived with Harry 's father James and his parents before his uncle , who was disowned as well , left Sirius some money to live on his own .",1.4,1," 61",0.222222222222222,0.111111111111111,0,0,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.80571,-0.66679,0.23036
" Sirius mentions to Harry that his younger brother Regulus , who was more obedient to their parents ' wishes , had been a Death .",0.7,1," 62",0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0,0.222222222222222,0.111111111111111,0.111111111111111,0.73333,-1.29111,0.24111
" Sirius explains that Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley was all for the purification of the wizarding race , getting rid of Muggle-borns and having pure-bloods in charge , and while not all of them were Death , Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley agreed with Tom 's ideals .",1.35,1," 63",0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,0.222222222222222,0.222222222222222,0.50667,-0.92,0.55083
" Sirius mentions that his brother was killed , presumably for attempting to abandon the Death .",-1.6,1," 64",0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0,0.222222222222222,0.111111111111111,0.111111111111111,-0.70929,-0.675,-0.26214
" After Molly calls Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley down for lunch , Harry stays with Sirius and Sirius explains more about Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley .",0,1," 65",0.2,0.2,0,0,0,0.2,0.2,0.2,1.0925,-1.5,0.995
" Harry is then surprised to learn that Sirius is related to Draco-Lucius-Narcissa through Lucius 's wife Narcissa .",0.8,1," 66",0.25,0,0,0,0,0.25,0.25,0.25,1.56667,-0.65333,0.77833
" He also learns that Nymphadora ' mother Andromeda is Sirius 's cousin and that she was also disowned .",0,1," 67",0,0.25,0,0,0.25,0.25,0,0.25,0.85667,-1.07833,0.505
" Both she and Narcissa had a sister , Bellatrix , who was sent to Azkaban .",0,1," 68",NA,NA,NA,NA,NA,NA,NA,NA,1.305,-1.44,0.6875
" She is the woman Harry saw in Albus 's Pensieve during Bartemius 's trial .",0,1," 69",0.5,0,0,0,0,0.5,0,0,0.705,-0.955,0.33
" Sirius then mentions his parents ' home is only being used as the Order of the Phoenix 's headquarters due to the protective enchantments his father put on it years ago and the additional security measures that Albus set up , which is why he had to put up with moving back in .",0.75,1," 70",0,0,0,0,0,0,0,1,0.81174,-1.25,0.55261
" After several more days of cleaning , on the night before Harry 's hearing , Molly mentions that Arthur will be escorting him to the Ministry on his way to work . The next day , Harry heads down to breakfast and learns that Amelia Bones will be in charge of his hearing , and Nymphadora assures him that she is fair . Sirius reminds Harry not to lose his temper during the hearing . Harry is nervous over the possibility of being expelled from Hogwarts , but Remus assures Harry that underage wizards are allowed to use magic in life-threatening situations . Arthur then escorts Harry to the Ministry for his disciplinary hearing using the train in the London Underground to get there -LRB- since Harry ca n't Apparate -RRB- .",0.19,5," 71 72 73 74 75",0.241379310344828,0.0689655172413793,0.0689655172413793,0.241379310344828,0.0689655172413793,0.206896551724138,0.0344827586206897,0.0689655172413793,0.59174,-1.01767,0.42674
" After spending time on the lift getting to the Department of Magical Law Enforcement and then putting on an act with Kingsley about Sirius -LRB- due to the need to keep their affiliation secret -RRB- . Shortly after arriving in Mr 's office , Mr 's co-worker , Perkins , runs in announcing that the hearing 's time and location has been changed , and Harry is already late .",0,2," 76 77",0.0833333333333333,0.333333333333333,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0.57846,-0.95038,0.42865
" The new location is in old Courtroom Ten in the Ministry 's basement .",0.8,1," 78",0,0,0,0,0.5,0,0,0.5,0.08875,-0.9275,-0.1075
" Since the lift does not descend that far , Harry and Mr race down the stairs the rest of the way after getting off . Just outside the courtroom , Mr stops , telling Harry that he must face the hearing alone .",-0.5,2," 79 80",0.4,0,0,0.2,0,0.4,0,0,0.32214,-1.06036,0.28571
" Harry recognises the courtroom is the same one he saw in Albus 's Pensieve during his last school year .",0,1," 81",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.60143,-1.3,0.50429
" Cornelius is acting as the head of the Wizengamot , and Harry is also surprised to see Percy acting as scribe , although Percy refuses to look at Harry .",-0.8,1," 82",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.84222,-0.75111,0.59222
" After Albus arrives , Fudge starts the trial without giving Harry a chance to defend himself .",0.75,1," 83",0.25,0,0,0.25,0,0.25,0.25,0,1.25714,-0.25857,0.67143
" Once Harry gets Dementor Dementor , Cornelius labels his statement a convenient lie , but Albus is able to produce a reliable witness : Arabella , whom Percy brings in . Arabella is able to describe the attack and confirms that Dementor attacked Harry and Dudley .",-0.475,2," 84 85",0.333333333333333,0,0.0833333333333333,0.0833333333333333,0,0.25,0,0.25,0.42353,-0.99765,0.5
" When Cornelius points out the unlikelihood of Dementors in Little Whinging , Dumbledore suggests that someone within the Ministry ordered them there .",0,1," 86",0,0,0,0,0.5,0,0,0.5,0.562,-1.23,0.67
" Fudge however , refuses to accept any of this as evidence and while Albus reminds him that magic can be used in these extraordinary circumstances .",1.2,1," 87",NA,NA,NA,NA,NA,NA,NA,NA,0.755,-0.95455,0.55364
" Fudge dismisses this , given Harry 's past issues , reminding them of the illegal use of a Hover Charm three years ago .",-0.5,1," 88",0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0.45917,-0.68583,0.51917
" While this was Dobby 's fault , Fudge refuses Albus 's suggestion to bring Dobby in and also brings up the fact that Harry inflated Dobby 's aunt a year later , even though no charges were pressed .",-1.8,1," 89",0.2,0,0,0,0,0.4,0,0.4,0.48333,-1.25,0.258
" Fudge also tries to bring up Harry 's rule-breaking at Hogwarts , but Albus reminds Cornelius that the Ministry does not have the authority to punish students for what they do at school .",-0.25,1," 90",0.111111111111111,0,0,0.222222222222222,0.111111111111111,0.111111111111111,0,0.444444444444444,0.4125,-0.65583,0.715
